paperId,title,year,n_citation,abstract
5deedb99-d4b4-446a-8d3e-b964cd7510ff,On the Utility of Inference Mechanisms,2009,50,"A number of network path delay, loss, or bandwidth inference mechanisms have been proposed over the past decade. Concurrently, several network measurement services have been deployed over the Internet and intranets. We consider inference mechanisms that use O(n) end-to-end measurements to predict the O(n^2) end-to-end pairwise measurements among n nodes, and investigate when it is beneficial to use them in measurement services. In particular, we address the following questions: (1) For which measurement request patterns would using an inference mechanism be advantageous? (2) How does a measurement service determine the set of hosts that should utilize inference mechanisms, as opposed to those that are better served using direct end-to-end measurements? (3) How can the answer to question 2 be efficiently computed as measurement requests arrive and terminate? Our solution is able to identify groups of hosts which are likely to benefit from inference, by utilizing a probabilistically generated spanning forest on the measurement request graph. We compare our solution to a simple heuristic that uses the number of measurements a host participates in. Results with synthetic datasets as well as datasets from a popular peer-to-peer system demonstrate that our technique identifies host subsets that benefit from inference quite accurately, and in significantly less time than an algorithm that identifies optimal subsets. The measurement savings are large when measurement request patterns exhibit small-world characteristics, which is often the case for peer-to-peer and other popular distributed systems."
5df83b10-8b1a-4072-8892-bc38cec78de2,Novel Mathematics-Inspired Algorithms for Self-Adaptive Peer-to-Peer Computing,2007,50,"This paper describes, and evaluates benefits of, a design methodology to translate certain mathematical models into the design of novel, self-adaptive, peer-to-peer (p2p) distributed computing algorithms (""protocols""). This methodology is potentially a good vehicle for translating natural phenomena, representable via mathematical models, into practical p2p protocols. Concretely, our first contribution is a set of techniques to translate certain discrete ""sequence equations"" rigorously into new p2p protocols called ""sequence protocols"". Sequence protocols are self-adaptive, scalable, and fault-tolerant, with applicability in p2p settings like grids. A sequence protocol is a set of probabilistic local and message-passing actions for each process. These actions are translated from terms in a set of source sequence equations. Without having each process simulate the source sequence equations, the emergent behavior of a sequence protocol in a p2p system is equivalent to, and predicted by, its source sequence equations. This paper's second contribution is a new self-adaptive grid computing protocol called ""HoneyAdapt"". HoneyAdapt is derived from sequence equations modeling adaptive bee foraging behavior in nature. HoneyAdapt is intended for grid applications that allow grid clients, at run-time, a choice of algorithms for executing chunks of the application's dataset. HoneyAdapt tells each grid client how to adaptively select at run-time, for each chunk it receives, a ""good"" algorithm for computing the chunk - this selection is based on continuous feedback from other clients. We present analysis, large-scale simulation results, and deployment results."
5dfc42fe-c720-4110-8b6b-26c559bf11c6,Existence of new inequalities for representable polymatroids,2010,50,"An Ingletonian polymatroid satisfies, in addition to the polymatroid axioms, the inequalities of Ingleton. These inequalities are required for a polymatroid to be representable. It has been an open question as to whether these inequalities are also sufficient. Representable polymatroids are of interest in their own right. They also have a strong connection to network coding. In particular, the problem of finding the linear network coding capacity region is equivalent to the characterization of all representable, entropic polymatroids. In this paper, we describe a new approach to adhere two polymatroids together to produce a new polymatroid. Using this approach, we can construct a polymatroid that is not inside the minimal closed and convex cone containing all representable polymatroids. This polymatroid is proved to satisfy not only the Ingleton inequalities, but also the recently reported inequalities of Dougherty, Freiling and Zeger. A direct consequence is that these inequalities are not sufficient to characterize representable polymatroids."
5e01344e-bcc9-4cc5-9f1d-bac99a9df9c6,Regret-based learning for medium access in LTE femtocell networks,2014,50,"With the increased density of LTE femtocell base station (FBSs) deployments, mutual interference between FBSs becomes a bottleneck to network performance. Inter-femtocell coordination has been invoked in the past to address this problem, however it is not practically possible as LTE FBSs do not possess the X2 interface to enable them to communicate with each other. In this paper, we opt for a fully distributed approach and introduce a self-learning MAC protocol for FBSs to allocate resources based on historical user feedback. In our approach, each FBS independently learns about the asymmetric contention level on its links, and transfers resources from highly-contended links to low-contention ones to avoid wasting resources. The learning process is modelled as a cluster-structural regret-based game and simulation results show that our algorithm outperforms alternative algorithms from the literature on a wide range of metrics."
5e041ff3-b291-4c8f-b17e-4dfbce2e2381,A simulation methodology for worst-case response time estimation of distributed real-time systems,2008,32,"In this paper, we propose a simulation-based methodology for worst-case response time estimation of distributed real-time systems. Schedulability analysis produces pessimistic upper bounds on process response times. Consequently, such an analysis can lead to overdesigned systems resulting in unnecessarily increased costs. Simulations, if well conducted, can lead to tight lower bounds on worst-case response times, which can be an essential input at design time. Moreover, such a simulation methodology is very important in situations when the running application or the underlying platform is such that no formal timing analysis is available. Another important application of the proposed simulation environment is the validation of formal analysis approaches, by estimating their degree of pessimism. We have performed such an estimation of pessimism for two response-time analysis approaches for distributed embedded systems based on two of the most important automotive communication protocols: CAN and FlexRay."
5e0456b0-699e-4cbd-a096-1cab7dd4c597,Algebraic Signal Processing Theory: 2-D Spatial Hexagonal Lattice,2007,50,"We develop the framework for signal processing on a spatial, or undirected, 2-D hexagonal lattice for both an infinite and a finite array of signal samples. This framework includes the proper notions of z-transform, boundary conditions, filtering or convolution, spectrum, frequency response, and Fourier transform. In the finite case, the Fourier transform is called discrete triangle transform. Like the hexagonal lattice, this transform is nonseparable. The derivation of the framework makes it a natural extension of the algebraic signal processing theory that we recently introduced. Namely, we construct the proper signal models, given by polynomial algebras, bottom-up from a suitable definition of hexagonal space shifts using a procedure provided by the algebraic theory. These signal models, in turn, then provide all the basic signal processing concepts. The framework developed in this paper is related to Mersereau's early work on hexagonal lattices in the same way as the discrete cosine and sine transforms are related to the discrete Fourier transform-a fact that will be made rigorous in this paper"
5e05cfca-f2a2-4220-881b-68385eb40403,"Interconnection framework for high-throughput, flexible LDPC decoders",2006,50,"This paper presents a possible interconnection structure suitable for being used in a flexible LDPC decoder. The main feature of the proposed approach is the possibility of implementing parallel or semi-parallel decoders with a reduced communication complexity. To the best of our knowledge this is the first work detailing the implementation of a fully flexible LDPC decoder, able to support any type of code. To prove the effectiveness of this approach, a complete decoder has been implemented on a XC2V8000, achieving a decoding throughput of 529 Mbps on a (1920, 640) code."
5e08b38c-5890-41a0-8de8-dd66da505b90,Discriminatively trained Probabilistic Linear Discriminant Analysis for speaker verification,2011,110,"Recently, i-vector extraction and Probabilistic Linear Discriminant Analysis (PLDA) have proven to provide state-of-the-art speaker verification performance. In this paper, the speaker verification score for a pair of i-vectors representing a trial is computed with a functional form derived from the successful PLDA generative model. In our case, however, parameters of this function are estimated based on a discriminative training criterion. We propose to use the objective function to directly address the task in speaker verification: discrimination between same-speaker and different-speaker trials. Compared with a baseline which uses a generatively trained PLDA model, discriminative training provides up to 40% relative improvement on the NIST SRE 2010 evaluation task."
5e10abab-80ad-46bd-a72a-af48ecee3c84,Multimedia event-based video indexing using time intervals,2005,155,"We propose the time interval multimedia event (TIME) framework as a robust approach for classification of semantic events in multimodal video documents. The representation used in TIME extends the Allen temporal interval relations and allows for proper inclusion of context and synchronization of the heterogeneous information sources involved in multimodal video analysis. To demonstrate the viability of our approach, it was evaluated on the domains of soccer and news broadcasts. For automatic classification of semantic events, we compare three different machine learning techniques, i.c. C4.5 decision tree, maximum entropy, and support vector machine. The results show that semantic video indexing results significantly benefit from using the TIME framework."
5e15daf7-67e2-403d-b36c-36454c4efa8e,Virtual Hypervisor: Enabling fair and economical resource partitioning in cloud environments,2010,50,"Virtualization has rapidly gained popularity affecting multiple levels of computing stack. Since it decouples resources from their users it provides greater flexibility in terms of resource allocation but also brings new challenges for optimal design, provisioning and runtime management of systems. Cloud computing is a paradigm of computing that offers virtualized resources “as a service.” Cloud Managers are responsible for lifecycle management of virtual resources, efficient utilization of physical resources and exposing basic operational APIs to users. Software solutions can then be deployed on these virtual resources. In this paper we propose a Virtual Hypervisor abstraction allowing solution managers to have an improved control over the resource allocation decisions regarding their virtual machines while maintaining cloud manager's role as the ultimate physical resource manager. We also introduce a novel resource allocation algorithm illustrating how the Virtual Hypervisor abstraction can be efficiently realized by the global cloud manager. We also use simulations to illustrate that our algorithm can be used to achieve fairer resource sharing and isolation across different Virtual Hypervisors."
5e1625fe-0e11-42da-a95d-bc73cc822cce,Speech processing and retrieval in a personal memory aid system for the elderly,2011,0,"The paper presents a new application of automatic speech processing in the Ambient Assisted Living area, developed in the course of a three year research project. Recording and automatic processing of spoken conversations plays a major role in this solution enabling effective search in a personal audio archive and fast browsing of conversations. Processing of elderly conversational speech recorded by a distant PDA microphone poses a great challenge. The speech processing flow includes transcription, speaker tracking and combined indexing and search of spoken terms and participating speakers identity extracted from the audio. We present the entire application and individual speech processing components as well as evaluation results of the individual components and of the end-to-end spoken information retrieval solution."
5e174571-6638-4472-9e7e-13ff1231b611,Service Provisioning Framework for a Self-Organized Grid,2009,3,"Efficient, scalable and robust grid service provision- ing is one of the cornerstones of next generation grid systems. In agreement with this vision, we propose a flexible grid service provisioning framework built on a two layer architecture. A lower layer provides membership management and basic commu- nication upon a self-organized peer-to-peer overlay maintained and optimized using a fully distributed bio-inspired algorithm. An upper layer exploits these facilities to deliver high-level grid services such as resource discovery and monitoring. We evaluate the proposed solution on different scenarios and assess its qualities concerning performance, reliability, fault-resilience and network communication efficiency. I. INTRODUCTION"
5e205eb0-d127-4312-96c8-89397bd48903,Construction of low-density parity-check codes by superposition,2005,94,"This paper presents a superposition method for constructing low-density parity-check (LDPC) codes. Several classes of structured LDPC codes are constructed. Codes in these classes perform well with iterative decoding, and their Tanner graphs have girth at least six."
5e2345f8-ca6d-4742-abf6-855a35bd19ff,Localized Movement Control for Fault Tolerance of Mobile Robot Networks,2007,55,
5e27026c-8717-4d24-b10f-f908642af52c,Source Code Analysis: A Road Map,2007,898,"The automated and semi-automated analysis of source code has remained a topic of intense research for more than thirty years. During this period, algorithms and techniques for source-code analysis have changed, sometimes dramatically. The abilities of the tools that implement them have also expanded to meet new and diverse challenges. This paper surveys current work on source-code analysis. It also provides a road map for future work over the next five-year period and speculates on the development of source-code analysis applications, techniques, and challenges over the next 10, 20, and 50 years."
5e28ff80-db61-4c18-b9e7-edb4c73c90a3,Interacting Multiple Model Based Detector to Compensate Power Amplifier Distortions in Cognitive Radio,2015,1,"For a battery driven terminal, the power amplifier (PA) efficiency must be optimized. Consequently, non-linearities may appear at the PA output in the transmission chain. To compensate these distortions, one solution consists of using a digital detector based on a Volterra model of both the PA and the channel and a Kalman filter (KF) based algorithm to jointly estimate the Volterra kernels and the transmitted symbols. Here, we suggest addressing this issue when dealing with cognitive radio (CR). In this case, additional constraints must be taken into account. Since the CR terminal may switch from one sub-band to another, the PA non-linearities may vary over time. Therefore, we propose to design a digital detector based on an interacting multiple model combining various KF based estimators using different model parameter dynamics. This makes it possible to track the time variations of the Volterra kernels while keeping accurate estimates when those parameters are static. Furthermore, the single and multicarrier cases are addressed and validated by simulation results. Our solution corresponds to a compromise between computational cost and bit-error-rate performance."
5e2a5734-97ec-4f34-9867-a28ea743c7d7,Supporting the annotation of chronic obstructive pulmonary disease (COPD) phenotypes with text mining workflows,2015,50,"Background#R##N#Chronic obstructive pulmonary disease (COPD) is a life-threatening lung disorder whose recent prevalence has led to an increasing burden on public healthcare. Phenotypic information in electronic clinical records is essential in providing suitable personalised treatment to patients with COPD. However, as phenotypes are often “hidden” within free text in clinical records, clinicians could benefit from text mining systems that facilitate their prompt recognition. This paper reports on a semi-automatic methodology for producing a corpus that can ultimately support the development of text mining tools that, in turn, will expedite the process of identifying groups of COPD patients."
5e2b4c01-4e64-4158-af69-855803701fd1,Improving Dependency Parsing with Fined-Grained Features,2011,1,"In this paper, we present a simple and effective fine-grained feature generation scheme for dependency parsing. We focus on the problem of grammar representation, introducing fine-grained features by splitting various POS tags to different degrees using HowNet hierarchical semantic knowledge. To prevent the oversplitting, we adopt a threshold-constrained bottomup strategy to merge the derived subcategories. We conduct the experiments on the Penn Chinese Treebank. The results show that, with the fine-grained features, we can improve the dependency parsing accuracies by 0.52% (absolute) for the unlabeledfirst-order parser, and in the case of second-order parser, we can improve the dependency parsing accuracies by 0.61% (absolute)."
5e2dd123-1859-49e3-99ae-1a37b9881b46,"""DIRECTION"" FORWARD ROUTING FOR HIGHLY MOBILE AD HOC NETWORKS",2006,11,"Popular ad hoc routing protocols such as DSDV and AODV use “predecessor” based forwarding, namely, the packet is forwarded to the “predecessor” that advertised the shortest path to destination during the last update. However, if the “predecessor” moves, the routing table entry becomes invalid and “predecessor” based forwarding fails! To overcome the stale forward table problem, in this paper we propose a novel packet forwarding scheme called “direction” forwarding (DFR). When an update is received, a node records the “geographical direction” to where the update came from. When “predecessor” forwarding fails, the packet is forwarded to the “most promising” neighbor in the recorded direction. If the network is sufficiently dense and the routing algorithm includes periodic refresh from destination, direction forwarding will recover from most “predecessor” failures due to motion. We evaluate DFR in a LANMAR routing scenario where the direction to each Landmark is periodically refreshed. Through simulation we show that DFR considerably enhances LANMAR performance in large, mobile network scenarios."
5e2ddba0-096e-4708-9c6e-6ce6c459e250,M-Convex Function on Generalized Polymatroid,1999,41,"The concept of M-convex function, introduced by Murota (1996), is a quantitative generalization of the set of integral points in an integral base polyhedron as well as an extension of valuated matroid of Dress and Wenzel (1990). In this paper, we extend this concept to functions on generalized polymatroids with a view to providing a unified framework for efficiently solvable nonlinear discrete optimization problems."
5e311d7c-9098-46b1-bcee-a00a9d91aa1f,A multimodal learning interface for grounding spoken language in sensory perceptions,2004,157,"We present a multimodal interface that learns words from natural interactions with users. In light of studies of human language development, the learning system is trained in an unsupervised mode in which users perform everyday tasks while providing natural language descriptions of their behaviors. The system collects acoustic signals in concert with user-centric multisensory information from nonspeech modalities, such as user's perspective video, gaze positions, head directions, and hand movements. A multimodal learning algorithm uses this data to first spot words from continuous speech and then associate action verbs and object names with their perceptually grounded meanings. The central ideas are to make use of nonspeech contextual information to facilitate word spotting, and utilize body movements as deictic references to associate temporally cooccurring data from different modalities and build hypothesized lexical items. From those items, an EM-based method is developed to select correct word--meaning pairs. Successful learning is demonstrated in the experiments of three natural tasks: ""unscrewing a jar,"" ""stapling a letter,"" and ""pouring water."""
5e322ed0-7464-482b-881c-81cbbf7f7971,Querying the Guarded Fragment,2010,109,"Evaluating a boolean conjunctive query q over a guarded first-order theory T is equivalent to checking whether (T \& not q) is unsatisfiable. This problem is relevant to the areas of database theory and description logic. Since q may not be guarded, well known results about the decidability, complexity, and finite-model property of the guarded fragment do not obviously carry over to conjunctive query answering over guarded theories, and had been left open in general. By investigating finite guarded bisimilar covers of hypergraphs and relational structures, and by substantially generalising Rosati's finite chase, we prove for guarded theories T and (unions of) conjunctive queries q that (i) T implies q iff T implies q over finite models, that is, iff q is true in each finite model of T and (ii) determining whether T implies q is {2EXPTIME}-complete. We further show the following results: (iii) the existence of polynomial-size conformal covers of arbitrary hypergraphs; (iv) a new proof of the finite model property of the clique-guarded fragment; (v) the small model property of the guarded fragment with optimal bounds; (vi) a polynomial-time solution to the canonisation problem modulo guarded bisimulation, which yields (vii) a capturing result for guarded-bisimulation-invariant PTIME."
5e32b35c-2256-4288-96b4-d1cb28ea78d7,An information theoretic criterion for evaluating the quality of 3-D reconstructions from video,2004,50,"Even though numerous algorithms exist for estimating the three-dimensional (3-D) structure of a scene from its video, the solutions obtained are often of unacceptable quality. To overcome some of the deficiencies, many application systems rely on processing more data than necessary, thus raising the question: how is the accuracy of the solution related to the amount of data processed by the algorithm? Can we automatically recognize situations where the quality of the data is so bad that even a large number of additional observations will not yield the desired solution? Previous efforts to answer this question have used statistical measures like second order moments. They are useful if the estimate of the structure is unbiased and the higher order statistical effects are negligible, which is often not the case. This paper introduces an alternative information-theoretic criterion for evaluating the quality of a 3-D reconstruction. The accuracy of the reconstruction is judged by considering the change in mutual information (MI) (termed as the incremental MI) between a scene and its reconstructions. An example of 3-D reconstruction from a video sequence using optical flow equations and known noise distribution is considered and it is shown how the MI can be computed from first principles. We present simulations on both synthetic and real data to demonstrate the effectiveness of the proposed criterion."
5e34e7e5-3530-4e5d-a304-f4d68ad09f0a,Novel likelihood estimation technique based on boosting detector,2005,4,"This paper presents novel likelihood estimation to be used for particle filter based object tracking. The likelihood estimation is built upon cascade object detector trained with Gentle AdaBoost (GAB), in order to capture the probability of existence of object. Two strategies are adopted to construct the likelihood functions: probability-intra-stage (PIS) corresponding to real output of each weak classifier in the same stage, and probability-outer-stage (POS) corresponding to the depth reached in the cascade detector. Five kinds of likelihood functions are thus proposed based on the trained GAB detector. Our experiment shows the likelihood functions are able to characterize probabilistically the existence of object accurately, having much higher confidence value in object regions than that in background, and that the integral strategy of PIS and POS is the best choice."
5e34fb9c-8587-400d-95a1-b8eaf9957b62,The Clustered AGgregation (CAG) technique leveraging spatial and temporal correlations in wireless sensor networks,2007,186,"Sensed data in Wireless Sensor Networks (WSN) reflect the spatial and temporal correlations of physical attributes existing intrinsically in the environment. In this article, we present the Clustered AGgregation (CAG) algorithm that forms clusters of nodes sensing similar values within a given threshold (spatial correlation), and these clusters remain unchanged as long as the sensor values stay within a threshold over time (temporal correlation). With CAG, only one sensor reading per cluster is transmitted whereas with Tiny AGgregation (TAG) all the nodes in the network transmit the sensor readings. Thus, CAG provides energy efficient and approximate aggregation results with small and often negligible and bounded error.   In this article we extend our initial work in CAG in five directions: First, we investigate the effectiveness of CAG that exploits the temporal as well as spatial correlations using both the measured and modeled data. Second, we design CAG for two modes of operation (interactive and streaming) to enable CAG to be used in different environments and for different purposes. Interactive mode provides mechanisms for one-shot queries, whereas the streaming mode provides those for continuous queries. Third, we propose a fixed range clustering method, which makes the performance of our system independent of the magnitude of the sensor readings and the network topology. Fourth, using mica2 motes, we perform a large-scale measurement of real environmental data (temperature and light, both indoor and outdoor) and the wireless radio reliability, which were used for both analytical modeling and simulation experiments. Fifth, we model the spatially correlated data using the properties of our real world measurements.   Our experimental results show that when we compute the average of sensor readings in the network using the CAG interactive mode with the user-provided error threshold of, 20p, we can save 68.25p of transmissions over TAG with only 2.46p inaccuracy in the result. The streaming mode of CAG can save even more transmissions (up to 70.24p in our experiments) over TAG, when data shows high spatial and temporal correlations. We expect these results to hold in reality, because we used the mica2 radio profile and empirical datasets for our simulation study. CAG is the first system that leverages spatial and temporal correlations to improve energy efficiency of in-network aggregation. This study analytically and empirically validates CAG's effectiveness."
5e38c47b-324b-494c-9724-13b33e34ed88,Upper body tracking for human-machine interaction with a moving camera,2009,3,"This research presents an upper body tracking method with a monocular camera. The human model is defined in a high dimensional state space. We hereby propose a hierarchical structure model to solve the tracking problem by SIR (Sampling Importance Resampling) particle filter with partitioned sampling. The image spatial and temporal information is used to track the human body and estimate the human posture. When doing the human-machine interaction, a static monocular camera may not get plenty of information from 2D images, so we must move the camera platform to a better position for acquiring more enriched image information. The proposed upper body tracking technique will then adjust to estimating the human posture during the camera moving. To validate the effectiveness of the proposed tracking approach, extensive experiments have been performed, of which the result appear to be quite promising."
5e39328c-8f65-4e81-807f-d49900bddc29,Joint Feature Selection in Distributed Stochastic Learning for Large-Scale Discriminative Training in SMT,2012,61,"With a few exceptions, discriminative training in statistical machine translation (SMT) has been content with tuning weights for large feature sets on small development data. Evidence from machine learning indicates that increasing the training sample size results in better prediction. The goal of this paper is to show that this common wisdom can also be brought to bear upon SMT. We deploy local features for SCFG-based SMT that can be read off from rules at runtime, and present a learning algorithm that applies l1/l2 regularization for joint feature selection over distributed stochastic learning processes. We present experiments on learning on 1.5 million training sentences, and show significant improvements over tuning discriminative models on small development sets."
5e3c9c7d-ba25-4b52-bb0c-aca785e1faea,Boosting Local Search with Artificial Ants,2001,1,
5e47a507-86bf-4471-9182-d7ec5d38aea6,A Unified Approach to Transliteration-based Text Input with Online Spelling Correction,2012,50,"This paper presents an integrated, end-to-end approach to online spelling correction for text input. Online spelling correction refers to the spelling correction as you type, as opposed to post-editing. The online scenario is particularly important for languages that routinely use transliteration-based text input methods, such as Chinese and Japanese, because the desired target characters cannot be input at all unless they are in the list of candidates provided by an input method, and spelling errors prevent them from appearing in the list. For example, a user might type suesheng by mistake to mean xuesheng 'student' in Chinese; existing input methods fail to convert this misspelled input to the desired target Chinese characters. In this paper, we propose a unified approach to the problem of spelling correction and transliteration-based character conversion using an approach inspired by the phrase-based statistical machine translation framework. At the phrase (substring) level, k most probable pinyin (Romanized Chinese) corrections are generated using a monotone decoder; at the sentence level, input pinyin strings are directly transliterated into target Chinese characters by a decoder using a log-linear model that refer to the features of both levels. A new method of automatically deriving parallel training data from user keystroke logs is also presented. Experiments on Chinese pinyin conversion show that our integrated method reduces the character error rate by 20% (from 8.9% to 7.12%) over the previous state-of-the art based on a noisy channel model."
5e4d0f6e-14bf-4f3d-aa2f-2f5524d16cf9,AMBER: Adapting multi-resolution background extractor,2013,3,"In this paper, a fast self-adapting multi-resolution background detection algorithm is introduced. A pixel-based background model is proposed, that represents not only each pixel's background values, but also their efficacies, so that new background values always replace the least effective ones. Model maintenance and global control processes ensure fast initialization, adaptation to background changes with different timescales, restrain the generation of ghosts, and adjust the decision thresholds based on noise levels. Evaluation results indicate that the proposed algorithm outperforms most other state-of-the-art algorithms not only in terms of accuracy, but also in terms of processing speed and memory requirements."
5e4d4dc0-a7c5-4fe4-8dd6-9720fef22195,Extending the Entity Grid with Entity-Specific Features,2011,16,"We extend the popular entity grid representation for local coherence modeling. The grid abstracts away information about the entities it models; we add discourse prominence, named entity type and coreference features to distinguish between important and unimportant entities. We improve the best result for WSJ document discrimination by 6%."
5e4f03b6-f082-4727-bccb-da164e7ed759,An LDPC decoding schedule for memory access reduction,2004,58,"Recent research efforts based on a joint code-decoder design methodology have shown that it is possible to construct structured LDPC (low density parity check) codes without any performance degradation. An interesting new data independence property between the two classes of messages viz. check to bit and bit to check, involved in decoding, is observed. This property is a result of the specific structuring of the parity check matrix. By exploiting this property, we propose an architecture in which the computation of messages is synchronized such that each class of message is consumed immediately by the computational unit for another class of message. The internal memory of the check to bit units is increased in tune with the storage requirement of the check to bit messages. The separate memories for check to bit and bit to check messages are eliminated. This approach has memory savings of 75% and reduces the overall memory accesses by 66%."
5e4f2cbf-5aae-4914-85d1-e6d0e1c6411e,Exploiting non-constant safe memory in resilient algorithms and data structures,2015,2,"We extend the Faulty RAM model by Finocchi and Italiano (2008) by adding a safe memory of arbitrary size S, and we then derive tradeoffs between the performance of resilient algorithmic techniques and the size of the safe memory. Let ? and α denote, respectively, the maximum amount of faults which can happen during the execution of an algorithm and the actual number of occurred faults, with α ? ? . We propose a resilient algorithm for sorting n entries which requires O ( n log ? n + α ( ? / S + log ? S ) ) time and uses ? ( S ) safe memory words. Our algorithm outperforms previous resilient sorting algorithms which do not exploit the available safe memory and require O ( n log ? n + α ? ) time. Finally, we exploit our sorting algorithm for deriving a resilient priority queue. Our implementation uses ? ( S ) safe memory words and ? ( n ) faulty memory words for storing n keys, and requires O ( log ? n + ? / S ) amortized time for each insert and deletemin operation. Our resilient priority queue improves the O ( log ? n + ? ) amortized time required by the state of the art. We study tradeoffs between algorithmic resiliency and hardware resiliency.We extend the Faulty RAM (FRAM) model by adding a safe memory S which is immune to corruptions.We propose a resilient sorting algorithm requiring O ( n log ? n + α ( ? / S + log ? S ) ) time.We propose a resilient priority queue data structure requiring O ( log ? n + ? / S ) amortized time per operation."
5e5678c9-c289-4c05-a853-45d3608f2567,Implementation and Performance Evaluation of LT and Raptor Codes for Multimedia Applications,2006,77,"Digital fountains have changed the standard transmission paradigm. A digital fountain can encode and transmit an unlimited number of data packets until every user gets enough information to guarantee correct decoding. Multimedia broadcasting, emerging peer-to-peer applications are only two examples of many other scenarios where digital fountains can be successfully applied. In this paper practical implementation issues of two class of digital fountain codes, namely LT and Raptor codes, are analyzed. Moreover, the performance in terms of coding and decoding complexity is measured experimentally."
5e5b86ca-8224-498d-832f-92532a1a0d7d,Digital image watermarking using balanced multiwavelets,2006,236,"In this paper, a robust watermarking algorithm using balanced multiwavelet transform is proposed. The latter transform achieves simultaneous orthogonality and symmetry without requiring any input prefiltering. Therefore, considerable reduction in computational complexity is possible, making this transform a good candidate for real-time watermarking implementations such as audio broadcast monitoring and DVD video watermarking. The embedding scheme is image adaptive using a modified version of a well-established perceptual model. Therefore, the strength of the embedded watermark is controlled according to the local properties of the host image. This has been achieved by the proposed perceptual model, which is only dependent on the image activity and is not dependent on the multifilter sets used, unlike those developed for scalar wavelets. This adaptivity is a key factor for achieving the imperceptibility requirement often encountered in watermarking applications. In addition, the watermark embedding scheme is based on the principles of spread-spectrum communications to achieve higher watermark robustness. The optimal bounds for the embedding capacity are derived using a statistical model for balanced multiwavelet coefficients of the host image. The statistical model is based on a generalized Gaussian distribution. Limits of data hiding capacity clearly show that balanced multiwavelets provide higher watermarking rates. This increase could also be exploited as a side channel for embedding watermark synchronization recovery data. Finally, the analytical expressions are contrasted with experimental results where the robustness of the proposed watermarking system is evaluated against standard watermarking attacks."
5e5fa3cb-02e0-4413-8bdb-b27a3cf7ad58,Real-time implementation of robust face detection on mobile platforms,2009,28,"Although many face detection algorithms have been introduced in the literature, only a handful of them can meet the real-time constraints of mobile devices. This paper presents the real-time implementation of our previously introduced face detection algorithm on a mobile device. The steps taken to achieve such a real-time implementation are discussed. Real-time comparison results with the widely used Viola-Jones face detection algorithm in terms of detection rate and processing speed are presented to demonstrate the robustness of our real-time solution."
5e63e39a-23a3-4363-a8c7-048b83398991,Compressed Correlation-Matching for Spectrum Sensing in Sparse Wideband Regimes,2011,2,"In this paper, we consider a novel compressed correlation-matching (CCM) approach for spectrum sensing of wideband sparse signals. We derive a general closed-form estimate of the wideband sparse signal level from compressed observations, while providing physical interpretation of the problem. The formulation allows straightforward application to signal processing problems of interest, such as generalized likelihood ratio test (GLRT) spectrum sensing for wideband cognitive radio. Simulation results are reported to assess the behavior of the CCM method."
5e63f0a2-e5c5-42f4-ae2e-6e06368b1b2f,A segment-based DSM supporting large shared object space,2006,50,"This paper introduces a software DSM that can extend its shared object space exceeding 4GB in a 32-bit commodity cluster environment. This is achieved through the dynamic memory mapping mechanism, with local hard disks as backing store. We introduce the new concept of segments with intelligent splitting to reduce network traffic, false sharing as well as adapt better to the shared memory access patterns. A priority-based swapping algorithm is designed to reduce disk accesses for efficient dynamic memory mapping, and maximize the use of disk space as shared object space. A new queue-based scheme is also devised for efficient and simple management of memory blocks. The proposed solutions were implemented in LOTS V.2, and it can outperform its previous version when running small applications, while the maximum shared object space is increased to one-third of the total free disk space available among all the nodes."
5e67103d-abd0-4f89-b211-9ef2b90a712c,ALOHA Random Access that Operates as a Rateless Code,2013,87,"Various applications of wireless Machine-to-Machine (M2M) communications have rekindled the research interest in random access protocols, suitable to support a large number of connected devices. Slotted ALOHA and its derivatives represent a simple solution for distributed random access in wireless networks. Recently, a framed version of slotted ALOHA gained renewed interest due to the incorporation of successive interference cancellation (SIC) in the scheme, which resulted in substantially higher throughputs. Based on similar principles and inspired by the rateless coding paradigm, a frameless approach for distributed random access in the slotted ALOHA framework is described in this paper. The proposed approach shares an operational analogy with rateless coding, expressed both through the user access strategy and the adaptive length of the contention period, with the objective to end the contention when the instantaneous throughput is maximized. The paper presents the related analysis, providing heuristic criteria for terminating the contention period and showing that very high throughputs can be achieved, even for a low number for contending users. The demonstrated results potentially have more direct practical implications compared to the approaches for coded random access that lead to high throughputs only asymptotically."
5e694e05-fd93-46eb-bdc0-0f97011f28b1,Preflight Spectral Calibration of the Orbiting Carbon Observatory,2011,4,"We report on the preflight spectral calibration of the first Orbiting Carbon Observatory (OCO) instrument. In particular, the instrument line shape (ILS) function as well as spectral position was determined experimentally for all OCO channels. Initial determination of these characteristics was conducted through laser-based spectroscopic measurements. The resulting spectral calibration was validated by comparing solar spectra recorded simultaneously by the OCO flight instrument and a collocated high-resolution Fourier transform spectrometer (FTS). The spectral calibration was refined by optimizing parameters of the ILS as well as the dispersion relationship, which determines spectral position, to yield the best agreement between these two measurements. The resulting ILS profiles showed agreement between the spectra recorded by the spectrometers and FTS to approximately 0.2% rms, satisfying the preflight spectral calibration accuracy requirement of better than 0.25% rms."
